pier,model_x,model_y,footprint_m2,road_outside_median_m2,status,real_world_verified
UNVERIFIED_Pier_016,4419.99462890625,342.83013916015625,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_017,4419.21044921875,348.7785949707031,3.1058037877082825,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_020,4489.34033203125,356.1986083984375,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_021,4487.98974609375,362.04449462890625,3.1058037877082825,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_036,4763.50048828125,420.03338623046875,3.1058037877082825,3.1058037877082825,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_037,4761.97314453125,425.83575439453125,3.1058037877082825,2.654718580837691,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_042,4866.95751953125,433.8120422363281,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_043,4866.57421875,439.7998046875,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_048,4972.27001953125,435.27734375,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_049,4972.28955078125,441.2773132324219,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_054,5077.748046875,434.36956787109375,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_055,5077.90673828125,440.3674011230469,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_060,5182.98291015625,429.6501159667969,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_061,5183.49365234375,435.62835693359375,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_066,5287.14990234375,415.25958251953125,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_067,5288.26513671875,421.15521240234375,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
